"Year","Month","SKU","Category","Units","GrossSales"
"2019","3",4084029,"Refrigerated","1036.00","20668.20"
"2019","4",4084029,"Refrigerated","1057.00","21087.15"
"2019","5",4084029,"Refrigerated","1046.00","20867.70"
"2018","12",4084564,"Snacks","543.00","1080.57"
"2019","1",4084564,"Snacks","554.00","1102.46"
"2019","2",4084564,"Snacks","548.00","1090.52"
"2019","3",4084564,"Snacks","570.00","1134.30"
"2019","4",4084564,"Snacks","593.00","1180.07"
"2019","5",4084564,"Snacks","640.00","1273.60"
"2018","11",4089444,"Produce","160.00","2320.00"
"2018","12",4089444,"Produce","162.00","2349.00"
"2019","1",4089444,"Produce","170.00","2465.00"
"2019","2",4089444,"Produce","175.00","2537.50"
"2019","3",4089444,"Produce","184.00","2668.00"
"2019","4",4089444,"Produce","188.00","2726.00"
"2019","5",4089444,"Produce","186.00","2697.00"
"2018","12",4094593,"Produce","485.00","1450.15"
"2019","1",4094593,"Produce","500.00","1495.00"
"2019","2",4094593,"Produce","495.00","1480.05"
"2019","3",4094593,"Produce","485.00","1450.15"
"2019","4",4094593,"Produce","509.00","1521.91"
"2019","5",4094593,"Produce","509.00","1521.91"
"2018","11",4100159,"Produce","662.00","10558.90"
"2018","12",4100159,"Produce","669.00","10670.55"
"2019","1",4100159,"Produce","702.00","11196.90"
"2019","2",4100159,"Produce","688.00","10973.60"
"2019","3",4100159,"Produce","709.00","11308.55"
"2019","4",4100159,"Produce","744.00","11866.80"
"2019","5",4100159,"Produce","796.00","12696.20"
"2018","12",4115838,"Baby","176.00","2110.24"
"2019","1",4115838,"Baby","172.00","2062.28"
"2019","2",4115838,"Baby","179.00","2146.21"
"2019","3",4115838,"Baby","174.00","2086.26"
"2019","4",4115838,"Baby","177.00","2122.23"
"2019","5",4115838,"Baby","195.00","2338.05"
"2018","11",4121044,"Refrigerated","694.00","13179.06"
"2018","12",4121044,"Refrigerated","701.00","13311.99"
"2019","1",4121044,"Refrigerated","687.00","13046.13"
"2019","2",4121044,"Refrigerated","687.00","13046.13"
"2019","3",4121044,"Refrigerated","701.00","13311.99"
"2019","4",4121044,"Refrigerated","687.00","13046.13"
"2019","5",4121044,"Refrigerated","701.00","13311.99"
"2018","12",4122191,"Sodas and Drinks","396.00","6728.04"
"2019","1",4122191,"Sodas and Drinks","408.00","6931.92"
"2019","2",4122191,"Sodas and Drinks","400.00","6796.00"
"2019","3",4122191,"Sodas and Drinks","420.00","7135.80"
"2019","4",4122191,"Sodas and Drinks","424.00","7203.76"
"2019","5",4122191,"Sodas and Drinks","420.00","7135.80"
"2018","11",4127748,"Dairy","804.00","9607.80"
"2018","12",4127748,"Dairy","836.00","9990.20"
"2019","1",4127748,"Dairy","836.00","9990.20"
"2019","2",4127748,"Dairy","853.00","10193.35"
"2019","3",4127748,"Dairy","862.00","10300.90"
"2019","4",4127748,"Dairy","905.00","10814.75"
"2019","5",4127748,"Dairy","905.00","10814.75"
"2018","12",4132724,"International","399.00","6763.05"
"2019","1",4132724,"International","391.00","6627.45"
"2019","2",4132724,"International","395.00","6695.25"
"2019","3",4132724,"International","387.00","6559.65"
"2019","4",4132724,"International","406.00","6881.70"
"2019","5",4132724,"International","418.00","7085.10"
"2018","11",4132813,"International","606.00","575.70"
"2018","12",4132813,"International","618.00","587.10"
"2019","1",4132813,"International","618.00","587.10"
"2019","2",4132813,"International","624.00","592.80"
"2019","3",4132813,"International","605.00","574.75"
"2019","4",4132813,"International","635.00","603.25"
"2019","5",4132813,"International","679.00","645.05"
"2018","12",4140782,"Produce","43.00","341.85"
"2019","1",4140782,"Produce","42.00","333.90"
"2019","2",4140782,"Produce","43.00","341.85"
"2019","3",4140782,"Produce","45.00","357.75"
"2019","4",4140782,"Produce","46.00","365.70"
"2019","5",4140782,"Produce","50.00","397.50"
"2018","11",4145403,"Freezer","438.00","8755.62"
"2018","12",4145403,"Freezer","438.00","8755.62"
"2019","1",4145403,"Freezer","447.00","8935.53"
"2019","2",4145403,"Freezer","460.00","9195.40"
"2019","3",4145403,"Freezer","446.00","8915.54"
"2019","4",4145403,"Freezer","437.00","8735.63"
"2019","5",4145403,"Freezer","446.00","8915.54"
"2018","12",4147722,"Baby","893.00","18708.35"
"2019","1",4147722,"Baby","893.00","18708.35"
"2019","2",4147722,"Baby","902.00","18896.90"
"2019","3",4147722,"Baby","920.00","19274.00"
"2019","4",4147722,"Baby","911.00","19085.45"
"2019","5",4147722,"Baby","947.00","19839.65"
"2018","11",4158267,"Freezer","721.00","12941.95"
"2018","12",4158267,"Freezer","750.00","13462.50"
"2019","1",4158267,"Freezer","728.00","13067.60"
"2019","2",4158267,"Freezer","728.00","13067.60"
"2019","3",4158267,"Freezer","713.00","12798.35"
"2019","4",4158267,"Freezer","734.00","13175.30"
"2019","5",4158267,"Freezer","734.00","13175.30"
"2018","12",4161929,"Dairy","932.00","1854.68"
"2019","1",4161929,"Dairy","960.00","1910.40"
"2019","2",4161929,"Dairy","970.00","1930.30"
"2019","3",4161929,"Dairy","951.00","1892.49"
"2019","4",4161929,"Dairy","999.00","1988.01"
"2019","5",4161929,"Dairy","1029.00","2047.71"
"2018","11",4170177,"Freezer","99.00","1237.50"
"2018","12",4170177,"Freezer","103.00","1287.50"
"2019","1",4170177,"Freezer","100.00","1250.00"
"2019","2",4170177,"Freezer","105.00","1312.50"
"2019","3",4170177,"Freezer","107.00","1337.50"
"2019","4",4170177,"Freezer","110.00","1375.00"
"2019","5",4170177,"Freezer","118.00","1475.00"
"2018","12",4174702,"Baby","44.00","219.56"
"2019","1",4174702,"Baby","46.00","229.54"
"2019","2",4174702,"Baby","45.00","224.55"
"2019","3",4174702,"Baby","45.00","224.55"
"2019","4",4174702,"Baby","47.00","234.53"
"2019","5",4174702,"Baby","48.00","239.52"
"2018","11",4189798,"Baby","721.00","6308.75"
"2018","12",4189798,"Baby","699.00","6116.25"
"2019","1",4189798,"Baby","685.00","5993.75"
"2019","2",4189798,"Baby","699.00","6116.25"
"2019","3",4189798,"Baby","678.00","5932.50"
"2019","4",4189798,"Baby","685.00","5993.75"
"2019","5",4189798,"Baby","726.00","6352.50"
"2018","12",4196635,"Sodas and Drinks","776.00","14550.00"
"2019","1",4196635,"Sodas and Drinks","799.00","14981.25"
"2019","2",4196635,"Sodas and Drinks","815.00","15281.25"
"2019","3",4196635,"Sodas and Drinks","815.00","15281.25"
"2019","4",4196635,"Sodas and Drinks","799.00","14981.25"
"2019","5",4196635,"Sodas and Drinks","775.00","14531.25"
"2018","11",4196874,"Freezer","422.00","0.00"
"2018","12",4196874,"Freezer","426.00","0.00"
"2019","1",4196874,"Freezer","435.00","0.00"
"2019","2",4196874,"Freezer","426.00","0.00"
"2019","3",4196874,"Freezer","447.00","0.00"
"2019","4",4196874,"Freezer","447.00","0.00"
"2018","11",4203004,"Refrigerated","605.00","7834.75"
"2018","12",4203004,"Refrigerated","587.00","7601.65"
"2018","12",4203004,"Refrigerated","587.00","7601.65"
"2019","1",4203004,"Refrigerated","581.00","7523.95"
"2019","1",4203004,"Refrigerated","581.00","7523.95"
"2019","2",4203004,"Refrigerated","587.00","7601.65"
"2019","2",4203004,"Refrigerated","587.00","7601.65"
"2019","3",4203004,"Refrigerated","593.00","7679.35"
"2019","3",4203004,"Refrigerated","593.00","7679.35"
"2019","4",4203004,"Refrigerated","605.00","7834.75"
"2019","4",4203004,"Refrigerated","605.00","7834.75"
"2019","5",4203004,"Refrigerated","647.00","8378.65"
"2019","5",4203004,"Refrigerated","647.00","8378.65"
"2018","11",4213410,"International","49.00","340.55"
"2018","12",4213410,"International","50.00","347.50"
"2018","12",4213410,"International","50.00","347.50"
"2019","1",4213410,"International","51.00","354.45"
"2019","1",4213410,"International","51.00","354.45"
"2019","2",4213410,"International","54.00","375.30"
"2019","2",4213410,"International","54.00","375.30"
"2019","3",4213410,"International","56.00","389.20"
"2019","3",4213410,"International","56.00","389.20"
"2019","4",4213410,"International","55.00","382.25"
"2019","4",4213410,"International","55.00","382.25"
"2019","5",4213410,"International","57.00","396.15"
"2019","5",4213410,"International","57.00","396.15"
"2018","11",4224946,"Produce","133.00","1057.35"
"2018","12",4224946,"Produce","133.00","1057.35"
"2018","12",4224946,"Produce","133.00","1057.35"
"2019","1",4224946,"Produce","136.00","1081.20"
"2019","1",4224946,"Produce","136.00","1081.20"
"2019","2",4224946,"Produce","143.00","1136.85"
"2019","2",4224946,"Produce","143.00","1136.85"
"2019","3",4224946,"Produce","150.00","1192.50"
"2019","3",4224946,"Produce","150.00","1192.50"
"2019","4",4224946,"Produce","155.00","1232.25"
"2019","4",4224946,"Produce","155.00","1232.25"
"2019","5",4224946,"Produce","169.00","1343.55"
"2019","5",4224946,"Produce","169.00","1343.55"
"2018","11",4234638,"Refrigerated","88.00","1496.00"
"2018","12",4234638,"Refrigerated","91.00","1547.00"
"2018","12",4234638,"Refrigerated","91.00","1547.00"
"2019","1",4234638,"Refrigerated","89.00","1513.00"
"2019","1",4234638,"Refrigerated","89.00","1513.00"
"2019","2",4234638,"Refrigerated","91.00","1547.00"
"2019","2",4234638,"Refrigerated","91.00","1547.00"
"2019","3",4234638,"Refrigerated","89.00","1513.00"
"2019","3",4234638,"Refrigerated","89.00","1513.00"
"2019","4",4234638,"Refrigerated","90.00","1530.00"
"2019","4",4234638,"Refrigerated","90.00","1530.00"
"2019","5",4234638,"Refrigerated","97.00","1649.00"
"2019","5",4234638,"Refrigerated","97.00","1649.00"
"2018","12",4238594,"Sodas and Drinks","707.00","14811.65"
"2019","1",4238594,"Sodas and Drinks","735.00","15398.25"
"2019","2",4238594,"Sodas and Drinks","728.00","15251.60"
"2019","3",4238594,"Sodas and Drinks","750.00","15712.50"
"2019","4",4238594,"Sodas and Drinks","750.00","15712.50"
"2019","5",4238594,"Sodas and Drinks","728.00","15251.60"
"2018","11",4279810,"Produce","216.00","2805.84"
"2018","12",4279810,"Produce","212.00","2753.88"
"2019","1",4279810,"Produce","206.00","2675.94"
"2019","2",4279810,"Produce","216.00","2805.84"
"2019","3",4279810,"Produce","216.00","2805.84"
"2019","4",4279810,"Produce","218.00","2831.82"
"2019","5",4279810,"Produce","207.00","2688.93"
"2018","12",4301178,"Baby","343.00","2397.57"
"2019","1",4301178,"Baby","333.00","2327.67"
"2019","2",4301178,"Baby","340.00","2376.60"
"2019","3",4301178,"Baby","330.00","2306.70"
"2019","4",4301178,"Baby","337.00","2355.63"
"2019","5",4301178,"Baby","357.00","2495.43"
"2018","11",4302198,"Refrigerated","87.00","1304.13"
"2018","12",4302198,"Refrigerated","84.00","1259.16"
"2019","1",4302198,"Refrigerated","85.00","1274.15"
"2019","2",4302198,"Refrigerated","87.00","1304.13"
"2019","3",4302198,"Refrigerated","88.00","1319.12"
"2019","4",4302198,"Refrigerated","91.00","1364.09"
"2019","5",4302198,"Refrigerated","91.00","1364.09"
"2018","12",4302561,"Produce","927.00","4171.50"
"2019","1",4302561,"Produce","918.00","4131.00"
"2019","2",4302561,"Produce","964.00","4338.00"
"2019","3",4302561,"Produce","983.00","4423.50"
"2019","4",4302561,"Produce","963.00","4333.50"
"2019","5",4302561,"Produce","992.00","4464.00"
"2018","11",4303287,"Dairy","952.00","15222.48"
"2018","12",4303287,"Dairy","923.00","14758.77"
"2019","1",4303287,"Dairy","914.00","14614.86"
"2019","2",4303287,"Dairy","951.00","15206.49"
"2019","3",4303287,"Dairy","989.00","15814.11"
"2019","4",4303287,"Dairy","969.00","15494.31"
"2019","5",4303287,"Dairy","988.00","15798.12"
"2018","12",4309596,"Produce","1002.00","6963.90"
"2019","1",4309596,"Produce","972.00","6755.40"
"2019","2",4309596,"Produce","1021.00","7095.95"
"2019","3",4309596,"Produce","1001.00","6956.95"
"2019","4",4309596,"Produce","1021.00","7095.95"
"2019","5",4309596,"Produce","970.00","6741.50"
"2018","11",4311326,"Snacks","52.00","754.00"
"2018","12",4311326,"Snacks","54.00","783.00"
"2019","1",4311326,"Snacks","54.00","783.00"
"2019","2",4311326,"Snacks","56.00","812.00"
"2019","3",4311326,"Snacks","57.00","826.50"
"2019","4",4311326,"Snacks","56.00","812.00"
"2019","5",4311326,"Snacks","56.00","812.00"
"2018","12",4333636,"Dairy","280.00","3906.00"
"2019","1",4333636,"Dairy","283.00","3947.85"
"2019","2",4333636,"Dairy","275.00","3836.25"
"2019","3",4333636,"Dairy","286.00","3989.70"
"2019","4",4333636,"Dairy","277.00","3864.15"
"2019","5",4333636,"Dairy","274.00","3822.30"
"2018","11",4337509,"Produce","867.00","17773.50"
"2018","12",4337509,"Produce","858.00","17589.00"
"2019","1",4337509,"Produce","901.00","18470.50"
"2019","2",4337509,"Produce","937.00","19208.50"
"2019","3",4337509,"Produce","928.00","19024.00"
"2019","4",4337509,"Produce","965.00","19782.50"
"2019","5",4337509,"Produce","1013.00","20766.50"
"2018","12",4339393,"Refrigerated","857.00","6856.00"
"2019","1",4339393,"Refrigerated","840.00","6720.00"
"2019","2",4339393,"Refrigerated","865.00","6920.00"
"2019","3",4339393,"Refrigerated","908.00","7264.00"
"2019","4",4339393,"Refrigerated","917.00","7336.00"
"2019","5",4339393,"Refrigerated","963.00","7704.00"
"2018","11",4339736,"Produce","329.00","904.75"
"2018","12",4339736,"Produce","322.00","885.50"
"2019","1",4339736,"Produce","319.00","877.25"
"2019","2",4339736,"Produce","329.00","904.75"
"2019","3",4339736,"Produce","336.00","924.00"
"2019","4",4339736,"Produce","343.00","943.25"
"2019","5",4339736,"Produce","357.00","981.75"
"2018","12",4344080,"Canned Goods","521.00","3516.75"
"2019","1",4344080,"Canned Goods","542.00","3658.50"
"2019","2",4344080,"Canned Goods","526.00","3550.50"
"2019","3",4344080,"Canned Goods","547.00","3692.25"
"2019","4",4344080,"Canned Goods","569.00","3840.75"
"2019","5",4344080,"Canned Goods","541.00","3651.75"
"2018","11",4345378,"International","29.00","173.71"
"2018","12",4345378,"International","29.00","173.71"
"2019","1",4345378,"International","30.00","179.70"
"2019","2",4345378,"International","31.00","185.69"
"2019","3",4345378,"International","33.00","197.67"
"2019","4",4345378,"International","34.00","203.66"
"2019","5",4345378,"International","34.00","203.66"
"2018","12",4348156,"Baby","126.00","2392.74"
"2019","1",4348156,"Baby","122.00","2316.78"
"2019","2",4348156,"Baby","121.00","2297.79"
"2019","3",4348156,"Baby","119.00","2259.81"
"2019","4",4348156,"Baby","115.00","2183.85"
"2019","5",4348156,"Baby","123.00","2335.77"
"2018","11",4352694,"Freezer","168.00","3360.00"
"2018","12",4352694,"Freezer","163.00","3260.00"
"2019","1",4352694,"Freezer","166.00","3320.00"
"2019","2",4352694,"Freezer","174.00","3480.00"
"2019","3",4352694,"Freezer","183.00","3660.00"
"2019","4",4352694,"Freezer","192.00","3840.00"
"2019","5",4352694,"Freezer","207.00","4140.00"
"2018","11",4375300,"Sodas and Drinks","945.00","18663.75"
"2018","12",4375300,"Sodas and Drinks","917.00","18110.75"
"2018","12",4375300,"Sodas and Drinks","917.00","18110.75"
"2019","1",4375300,"Sodas and Drinks","945.00","18663.75"
"2019","1",4375300,"Sodas and Drinks","945.00","18663.75"
"2019","2",4375300,"Sodas and Drinks","983.00","19414.25"
"2019","2",4375300,"Sodas and Drinks","983.00","19414.25"
"2019","3",4375300,"Sodas and Drinks","954.00","18841.50"
"2019","3",4375300,"Sodas and Drinks","954.00","18841.50"
"2019","4",4375300,"Sodas and Drinks","973.00","19216.75"
"2019","4",4375300,"Sodas and Drinks","973.00","19216.75"
"2019","5",4375300,"Sodas and Drinks","1031.00","20362.25"
"2019","5",4375300,"Sodas and Drinks","1031.00","20362.25"
"2018","11",4381045,"Baby","795.00","7910.25"
"2018","12",4381045,"Baby","771.00","7671.45"
"2018","12",4381045,"Baby","771.00","7671.45"
"2019","1",4381045,"Baby","794.00","7900.30"
"2019","1",4381045,"Baby","794.00","7900.30"
"2019","2",4381045,"Baby","794.00","7900.30"
"2019","2",4381045,"Baby","794.00","7900.30"
"2019","3",4381045,"Baby","786.00","7820.70"
"2019","3",4381045,"Baby","786.00","7820.70"
"2019","4",4381045,"Baby","778.00","7741.10"
"2019","4",4381045,"Baby","778.00","7741.10"
"2019","5",4381045,"Baby","755.00","7512.25"
"2019","5",4381045,"Baby","755.00","7512.25"
"2018","11",4403142,"Baby","647.00","3228.53"
"2018","12",4403142,"Baby","679.00","3388.21"
"2018","12",4403142,"Baby","679.00","3388.21"
"2019","1",4403142,"Baby","713.00","3557.87"
"2019","1",4403142,"Baby","713.00","3557.87"
"2019","2",4403142,"Baby","727.00","3627.73"
"2019","2",4403142,"Baby","727.00","3627.73"
"2019","3",4403142,"Baby","749.00","3737.51"
"2019","3",4403142,"Baby","749.00","3737.51"
"2019","4",4403142,"Baby","764.00","3812.36"
"2019","4",4403142,"Baby","764.00","3812.36"
"2019","5",4403142,"Baby","741.00","3697.59"
"2019","5",4403142,"Baby","741.00","3697.59"
"2018","11",4406083,"Dairy","370.00","277.50"
"2018","12",4406083,"Dairy","377.00","282.75"
"2018","12",4406083,"Dairy","377.00","282.75"
"2019","1",4406083,"Dairy","381.00","285.75"
"2019","1",4406083,"Dairy","381.00","285.75"
"2019","2",4406083,"Dairy","381.00","285.75"
"2019","2",4406083,"Dairy","381.00","285.75"
"2019","3",4406083,"Dairy","373.00","279.75"
"2019","3",4406083,"Dairy","373.00","279.75"
"2019","4",4406083,"Dairy","366.00","274.50"
"2019","4",4406083,"Dairy","366.00","274.50"
"2019","5",4406083,"Dairy","399.00","299.25"
"2019","5",4406083,"Dairy","399.00","299.25"
"2018","11",4418496,"Produce","501.00","5260.50"
"2018","12",4418496,"Produce","526.00","5523.00"
"2018","12",4418496,"Produce","526.00","5523.00"
"2019","1",4418496,"Produce","552.00","5796.00"
"2019","1",4418496,"Produce","552.00","5796.00"
"2019","2",4418496,"Produce","569.00","5974.50"
"2019","2",4418496,"Produce","569.00","5974.50"
"2019","3",4418496,"Produce","586.00","6153.00"
"2019","3",4418496,"Produce","586.00","6153.00"
"2019","4",4418496,"Produce","568.00","5964.00"
"2019","4",4418496,"Produce","568.00","5964.00"
"2019","5",4418496,"Produce","557.00","5848.50"
"2019","5",4418496,"Produce","557.00","5848.50"
"2018","11",4448602,"Dairy","501.00","6387.75"
"2018","12",4448602,"Dairy","506.00","6451.50"
"2018","12",4448602,"Dairy","506.00","6451.50"
"2019","1",4448602,"Dairy","506.00","6451.50"
"2019","1",4448602,"Dairy","506.00","6451.50"
"2019","2",4448602,"Dairy","516.00","6579.00"
"2019","2",4448602,"Dairy","516.00","6579.00"
"2019","3",4448602,"Dairy","521.00","6642.75"
"2019","3",4448602,"Dairy","521.00","6642.75"
"2019","4",4448602,"Dairy","505.00","6438.75"
